GEOID,Slope,VRML,VRM,VRML_St
17005,0.92269,0.00004,0.000119,0.000059
33003,7.22852,0.000304,0.002009,0.000265
29089,2.071293,0.000118,0.000398,0.000189
35053,4.221213,0.000421,0.001899,0.000347
48269,1.863353,0.000081,0.000304,0.000105
17177,1.771302,0.000052,0.000219,0.000059
18075,0.851019,0.000033,0.000097,0.000102
17045,0.692277,0.000025,0.00007,0.000059
37033,2.499097,0.000158,0.000526,0.000326
35041,0.885633,0.000041,0.000085,0.000347
19079,0.813996,0.000031,0.000091,0.000094
1079,2.601621,0.000215,0.000831,0.000183
1007,3.304716,0.000248,0.000949,0.000183
32007,6.261603,0.000525,0.002699,0.000559
32017,6.238676,0.000661,0.003034,0.000559
32023,5.740877,0.000539,0.002685,0.000559
19101,1.479762,0.000059,0.000209,0.000094
55127,1.452605,0.000064,0.000222,0.000164
8089,1.392629,0.000067,0.000249,0.000564
35059,2.578343,0.000167,0.000744,0.000347
35035,4.432236,0.000472,0.002152,0.000347
50023,8.461002,0.000401,0.002445,0.00036
54069,7.646654,0.000948,0.004613,0.001546
47177,3.790147,0.000198,0.001025,0.000501
47131,1.444083,0.000086,0.000258,0.000501
4003,4.900027,0.000551,0.002656,0.000642
40001,4.138341,0.000259,0.001131,0.000083
4011,11.052547,0.001586,0.007756,0.000642
17085,3.360902,0.000242,0.001001,0.000059
41071,7.113698,0.000689,0.003277,0.000839
53069,9.056066,0.001141,0.004863,0.000965
55078,2.021779,0.000109,0.000382,0.000164
20125,1.300256,0.000044,0.000167,0.00005
20059,1.362411,0.000048,0.000161,0.00005
20115,1.050216,0.000036,0.0001,0.00005
1111,3.199338,0.000225,0.000843,0.000183
38013,0.944272,0.000029,0.000089,0.000063
55017,1.74514,0.000087,0.000305,0.000164
55099,1.422304,0.000064,0.000208,0.000164
55055,1.461002,0.000071,0.00025,0.000164
41025,4.610381,0.000272,0.001536,0.000839
40069,1.435254,0.000056,0.000186,0.000083
16021,14.899651,0.000796,0.005241,0.000996
36093,3.319541,0.000136,0.00054,0.000214
35005,1.947661,0.000133,0.000537,0.000347
35057,2.323938,0.000133,0.000624,0.000347
48127,0.802559,0.000016,0.000046,0.000105
48101,1.555276,0.000063,0.000209,0.000105
27101,0.993065,0.000027,0.000091,0.000071
27135,0.525444,0.000016,0.000038,0.000071
47039,3.101225,0.000249,0.000904,0.000501
48079,0.723856,0.000034,0.000067,0.000105
46135,1.302725,0.000051,0.000176,0.000099
28153,1.854929,0.000099,0.000326,0.000088
28127,1.874046,0.000091,0.000301,0.000088
18037,2.617924,0.000182,0.000706,0.000102
27029,1.355665,0.000065,0.00021,0.000071
19103,1.655741,0.000078,0.000263,0.000094
19015,1.356108,0.000096,0.00028,0.000094
19157,1.951808,0.000087,0.000323,0.000094
19117,2.300595,0.000149,0.000486,0.000094
46083,0.957619,0.000035,0.000105,0.000099
18035,0.811275,0.000033,0.000093,0.000102
18057,0.759844,0.000031,0.000085,0.000102
17105,0.538163,0.000015,0.000034,0.000059
40045,1.733653,0.000089,0.000255,0.000083
48285,1.034786,0.000033,0.000094,0.000105
19075,1.176815,0.000048,0.000124,0.000094
13125,2.35231,0.000109,0.000417,0.000157
13085,5.355405,0.000502,0.002275,0.000157
18181,0.607599,0.000024,0.000068,0.000102
18091,1.114815,0.000065,0.000176,0.000102
36037,1.397302,0.000055,0.000181,0.000214
42115,7.02075,0.000292,0.002206,0.00037
17191,0.973248,0.000039,0.000106,0.000059
18161,1.331772,0.000063,0.000205,0.000102
18039,1.039978,0.000044,0.000131,0.000102
16045,8.210844,0.000772,0.003595,0.000996
48159,1.293935,0.000054,0.000169,0.000105
48249,0.666517,0.000019,0.000045,0.000105
38101,1.133006,0.000043,0.000144,0.000063
38041,1.399169,0.000041,0.000151,0.000063
38089,1.748745,0.000063,0.000236,0.000063
38003,0.848618,0.000025,0.000087,0.000063
40015,1.776024,0.000076,0.000271,0.000083
47011,3.681852,0.000312,0.001298,0.000501
16019,8.451405,0.000812,0.00452,0.000996
21075,1.09085,0.000056,0.000163,0.000807
41069,10.666577,0.000926,0.005011,0.000839
29227,2.171515,0.000106,0.00036,0.000189
19027,1.659327,0.000068,0.000236,0.000094
27025,1.364168,0.000074,0.000234,0.000071
27109,2.243425,0.000132,0.000501,0.000071
27161,0.984485,0.000035,0.000114,0.000071
27039,1.067636,0.000036,0.000117,0.000071
50007,6.359575,0.000353,0.001953,0.00036
49041,10.033797,0.000916,0.004803,0.000891
20047,0.584141,0.000018,0.000042,0.00005
20205,1.359844,0.000054,0.000189,0.00005
28125,0.731711,0.000031,0.000084,0.000088
18025,4.652907,0.000388,0.001763,0.000102
16055,10.882038,0.001121,0.006185,0.000996
49027,4.539271,0.000469,0.002159,0.000891
46035,0.834097,0.000033,0.000082,0.000099
55041,2.035495,0.0001,0.000386,0.000164
53003,13.255602,0.001848,0.009312,0.000965
20037,0.849574,0.000022,0.000066,0.00005
20089,1.488025,0.000057,0.000186,0.00005
18133,1.671538,0.000098,0.000311,0.000102
18059,0.672808,0.000024,0.000067,0.000102
19107,1.690431,0.000076,0.000263,0.000094
19067,0.981007,0.000029,0.000088,0.000094
13091,1.430702,0.000052,0.000167,0.000157
50025,7.805332,0.000398,0.002537,0.00036
55123,6.081456,0.000845,0.003712,0.000164
48431,1.955311,0.000066,0.000314,0.000105
55015,1.196768,0.000044,0.000145,0.000164
55047,1.50184,0.000056,0.000217,0.000164
56023,9.339049,0.000863,0.004867,0.000425
56005,3.138879,0.000213,0.000836,0.000425
18087,1.057113,0.000049,0.000143,0.000102
18109,2.181523,0.000167,0.000588,0.000102
41059,7.754084,0.000791,0.004333,0.000839
28093,1.833633,0.000085,0.000284,0.000088
48353,1.900503,0.000077,0.000323,0.000105
48263,1.729551,0.000081,0.000265,0.000105
50013,1.3423,0.000042,0.000138,0.00036
53009,14.229448,0.001554,0.008279,0.000965
54107,5.931747,0.000831,0.0033,0.001546
19037,1.154147,0.000031,0.0001,0.000094
38073,0.78004,0.000025,0.000079,0.000063
38083,1.26089,0.000042,0.00014,0.000063
38021,0.74259,0.000021,0.000059,0.000063
38079,1.042425,0.000037,0.000119,0.000063
40061,2.77701,0.000097,0.000573,0.000083
50015,8.079764,0.000382,0.002253,0.00036
20025,1.466728,0.000065,0.000213,0.00005
39017,1.90948,0.000071,0.000265,0.000249
16071,7.564231,0.000771,0.003812,0.000996
13201,1.061428,0.000055,0.00014,0.000157
19051,1.858727,0.000098,0.000328,0.000094
46027,0.875101,0.000036,0.000092,0.000099
55141,1.070075,0.000044,0.000124,0.000164
21019,6.626272,0.001141,0.00425,0.000807
40151,1.363876,0.000057,0.000181,0.000083
13061,2.188522,0.000113,0.000446,0.000157
48421,0.916524,0.000046,0.000104,0.000105
48319,2.261755,0.000102,0.000419,0.000105
20049,1.861677,0.00007,0.000289,0.00005
20003,1.209151,0.000042,0.000143,0.00005
20055,0.851089,0.000035,0.000081,0.00005
20075,0.872197,0.000022,0.000059,0.00005
20061,2.277398,0.000131,0.000482,0.00005
20109,1.324929,0.000039,0.000136,0.00005
20027,1.309494,0.000042,0.000138,0.00005
38011,1.625445,0.000058,0.000223,0.000063
48121,1.166869,0.000036,0.000117,0.000105
48397,1.070089,0.000031,0.000091,0.000105
55033,3.164943,0.000303,0.001133,0.000164
55117,1.571638,0.000068,0.000243,0.000164
55135,1.732986,0.000088,0.000313,0.000164
48275,1.046011,0.000035,0.00011,0.000105
18015,0.918212,0.000047,0.000146,0.000102
18145,0.745943,0.000027,0.000078,0.000102
40033,0.83275,0.000019,0.00006,0.000083
39175,0.915289,0.000044,0.000127,0.000249
28119,0.605063,0.000025,0.000057,0.000088
27035,1.610614,0.00009,0.000296,0.000071
27065,1.364239,0.000059,0.000196,0.000071
27041,1.255339,0.000062,0.000198,0.000071
27159,0.946396,0.000033,0.000103,0.000071
55125,1.854188,0.000118,0.000401,0.000164
55091,4.472677,0.000524,0.002339,0.000164
55137,1.525092,0.000074,0.000251,0.000164
40019,1.644961,0.000069,0.000228,0.000083
18019,2.581557,0.000282,0.00096,0.000102
18023,0.637884,0.000023,0.000059,0.000102
40083,1.539534,0.000046,0.000168,0.000083
41053,8.101551,0.000959,0.004641,0.000839
39063,0.83803,0.000042,0.000116,0.000249
54035,7.134143,0.001184,0.004657,0.001546
54061,9.087974,0.001123,0.00586,0.001546
38061,1.627395,0.000065,0.000241,0.000063
38091,0.761289,0.000022,0.000065,0.000063
38047,1.300291,0.000039,0.000135,0.000063
40091,2.00748,0.000078,0.000383,0.000083
20135,1.08404,0.000031,0.000094,0.00005
35043,5.430495,0.000485,0.002309,0.000347
35006,3.750684,0.000238,0.001107,0.000347
20051,1.438798,0.000061,0.000194,0.00005
1019,3.749382,0.000296,0.001321,0.000183
20129,0.755453,0.00003,0.000063,0.00005
20023,1.665946,0.00007,0.000268,0.00005
20147,1.685975,0.000063,0.000225,0.00005
40057,1.237647,0.000055,0.000149,0.000083
46045,0.768662,0.000026,0.000066,0.000099
46049,0.720583,0.000025,0.000058,0.000099
46065,1.381597,0.000055,0.000193,0.000099
20179,1.254029,0.000043,0.000148,0.00005
20183,1.531736,0.000055,0.000186,0.00005
20195,1.372133,0.00005,0.000157,0.00005
30021,2.558333,0.000138,0.000506,0.000501
20209,2.498247,0.000162,0.000578,0.00005
20083,1.081159,0.000031,0.000095,0.00005
27133,1.154617,0.000034,0.000101,0.000071
27091,0.792265,0.000025,0.000074,0.000071
27095,1.193731,0.000051,0.000162,0.000071
27123,1.584076,0.000069,0.000252,0.000071
27143,0.87857,0.00004,0.00013,0.000071
27047,0.978345,0.000037,0.00011,0.000071
27141,1.129216,0.000054,0.000159,0.000071
18003,0.941728,0.000046,0.000136,0.000102
18077,2.972935,0.000319,0.001218,0.000102
35047,4.875321,0.000362,0.001899,0.000347
55069,1.60161,0.000074,0.000241,0.000164
38069,0.941838,0.000025,0.000085,0.000063
31005,3.012143,0.000076,0.000441,0.000076
48109,3.345345,0.000331,0.001369,0.000105
27063,0.798905,0.000024,0.000076,0.000071
54009,7.095052,0.000921,0.004109,0.001546
55071,1.303235,0.000055,0.000177,0.000164
55063,5.544239,0.000736,0.003312,0.000164
55059,1.211988,0.000051,0.000152,0.000164
19085,2.719304,0.000198,0.000753,0.000094
42087,8.522845,0.000403,0.002911,0.00037
42081,9.112565,0.000593,0.004321,0.00037
39141,3.920981,0.000327,0.001548,0.000249
48381,1.348663,0.000092,0.000341,0.000105
20043,2.458816,0.000156,0.000571,0.00005
21047,2.271631,0.000132,0.000542,0.000807
40131,1.575291,0.000073,0.000266,0.000083
8061,0.732281,0.000018,0.00004,0.000564
17159,0.979684,0.000051,0.00013,0.000059
17115,0.684044,0.000024,0.000063,0.000059
47109,2.273424,0.000129,0.000458,0.000501
19115,1.148312,0.00005,0.000163,0.000094
17039,0.685653,0.000024,0.000067,0.000059
17109,0.928618,0.000041,0.000122,0.000059
40047,0.879846,0.000026,0.00007,0.000083
40147,1.383103,0.000051,0.000208,0.000083
29117,1.513814,0.000071,0.000226,0.000189
37025,2.202265,0.000135,0.000432,0.000326
54051,9.142709,0.001582,0.007007,0.001546
17131,1.251868,0.000058,0.000185,0.000059
55119,1.311046,0.000055,0.000168,0.000164
1031,2.092534,0.000093,0.000353,0.000183
47051,5.114757,0.000283,0.001531,0.000501
28155,2.044281,0.000103,0.000365,0.000088
28129,1.972396,0.000101,0.000346,0.000088
45011,1.466585,0.000062,0.000196,0.000113
39167,5.694571,0.000817,0.003205,0.000249
47181,4.127732,0.000474,0.001627,0.000501
46011,1.057829,0.000034,0.00011,0.000099
35031,3.773662,0.000278,0.001268,0.000347
39105,5.158055,0.00069,0.002532,0.000249
36069,3.268694,0.000136,0.000639,0.000214
17057,1.512913,0.000101,0.000332,0.000059
5027,1.5376,0.000067,0.000217,0.000201
5137,7.02583,0.000726,0.003421,0.000201
13321,1.399213,0.000096,0.000225,0.000157
20193,0.852753,0.000026,0.000077,0.00005
20207,1.207793,0.000041,0.000144,0.00005
42019,4.502495,0.000339,0.001644,0.00037
21035,1.848081,0.000139,0.000395,0.000807
22027,1.937981,0.000085,0.000308,0.000053
47153,6.29143,0.000438,0.0023,0.000501
48197,1.172531,0.000051,0.00015,0.000105
19013,1.194647,0.000046,0.000128,0.000094
19097,3.076074,0.000246,0.000906,0.000094
18053,0.828284,0.000039,0.000106,0.000102
30107,3.438156,0.000213,0.001114,0.000501
31081,0.749241,0.000021,0.00006,0.000076
31015,2.423985,0.000129,0.000487,0.000076
37095,0.691168,0.000027,0.00007,0.000326
28075,2.437209,0.000157,0.000556,0.000088
22089,0.516987,0.000021,0.000054,0.000053
56019,5.548915,0.000473,0.002165,0.000425
19149,1.957189,0.000082,0.00031,0.000094
40149,1.294806,0.000044,0.000131,0.000083
29021,2.129994,0.000124,0.000442,0.000189
5105,4.94724,0.000359,0.001864,0.000201
17077,2.246931,0.000194,0.000652,0.000059
13169,2.472224,0.000129,0.000496,0.000157
17135,0.827478,0.000035,0.000104,0.000059
56017,7.570925,0.000715,0.003427,0.000425
20111,1.245241,0.000038,0.000127,0.00005
21023,4.639378,0.000656,0.002198,0.000807
54097,8.331904,0.001127,0.005557,0.001546
18029,3.565291,0.000335,0.001324,0.000102
5065,4.400458,0.000378,0.001725,0.000201
28071,2.238028,0.000118,0.000427,0.000088
37073,1.357426,0.000091,0.000238,0.000326
50005,6.599779,0.000279,0.001722,0.00036
21201,4.498267,0.000602,0.001966,0.000807
21143,2.539767,0.000193,0.000648,0.000807
46099,1.267,0.000042,0.000136,0.000099
8085,8.01143,0.000839,0.00397,0.000564
18095,0.705209,0.000027,0.000075,0.000102
28133,0.492054,0.000017,0.000039,0.000088
19133,2.278892,0.000197,0.000699,0.000094
18011,0.652859,0.000024,0.000062,0.000102
8011,1.386463,0.000063,0.0002,0.000564
20197,2.119481,0.000095,0.000366,0.00005
13281,13.228339,0.001227,0.007587,0.000157
17083,2.072263,0.000199,0.000691,0.000059
39073,5.575072,0.000811,0.002956,0.000249
33001,4.943409,0.000219,0.001219,0.000265
48209,2.417785,0.000105,0.000459,0.000105
20013,1.741723,0.000061,0.00022,0.00005
50019,5.624019,0.000219,0.00128,0.00036
42015,6.594154,0.000268,0.001979,0.00037
28117,1.900965,0.000103,0.000335,0.000088
36099,1.603953,0.000062,0.000189,0.000214
17111,1.180129,0.000045,0.00014,0.000059
29105,2.901464,0.000194,0.000765,0.000189
38033,2.787446,0.000196,0.00071,0.000063
19161,1.254242,0.000044,0.000137,0.000094
18021,1.239932,0.000064,0.00018,0.000102
19019,1.136512,0.000031,0.0001,0.000094
39145,6.706804,0.001059,0.004224,0.000249
46119,0.970444,0.000031,0.000103,0.000099
20097,1.158046,0.000046,0.000143,0.00005
33005,5.639519,0.000287,0.001556,0.000265
13299,1.072564,0.000092,0.000212,0.000157
48305,0.66132,0.00002,0.000046,0.000105
55065,2.737788,0.000145,0.00059,0.000164
38057,2.12285,0.000101,0.000369,0.000063
13037,1.167101,0.000066,0.000163,0.000157
18013,4.211889,0.000471,0.001699,0.000102
16057,7.442165,0.000721,0.003411,0.000996
35049,5.046033,0.000462,0.002194,0.000347
29149,3.642561,0.000324,0.001311,0.000189
29091,2.600966,0.000164,0.000629,0.000189
28005,1.797282,0.000096,0.0003,0.000088
55083,1.46237,0.000073,0.000241,0.000164
55019,1.388421,0.00005,0.000169,0.000164
39111,7.275632,0.00122,0.004929,0.000249
29199,1.610964,0.000069,0.00024,0.000189
28057,2.481645,0.000183,0.000618,0.000088
19121,2.395323,0.000161,0.000528,0.000094
39149,0.930772,0.000041,0.000124,0.000249
39101,0.761454,0.000033,0.000088,0.000249
27059,1.168078,0.000062,0.000171,0.000071
53051,12.086522,0.000876,0.005396,0.000965
20167,1.926737,0.0001,0.000385,0.00005
36083,5.265712,0.000268,0.001539,0.000214
38009,0.682581,0.000023,0.000061,0.000063
20095,1.044853,0.000047,0.000109,0.00005
20065,1.477176,0.000047,0.000166,0.00005
46033,4.689088,0.00043,0.001886,0.000099
47103,4.221736,0.000492,0.001975,0.000501
29219,3.257725,0.000356,0.001361,0.000189
36021,4.783618,0.000249,0.001397,0.000214
17049,0.926774,0.000051,0.000152,0.000059
53055,7.030126,0.000487,0.002313,0.000965
26075,1.403448,0.00007,0.000214,0.000073
26067,1.311586,0.000062,0.000201,0.000073
31117,2.033567,0.000054,0.000251,0.000076
36033,4.131168,0.000203,0.001111,0.000214
21223,4.598335,0.000595,0.002355,0.000807
39075,4.415617,0.00032,0.001583,0.000249
29111,1.636335,0.000091,0.000272,0.000189
29101,1.49154,0.00005,0.000182,0.000189
9013,3.859256,0.000167,0.000843,0.000208
26125,1.519121,0.000076,0.000236,0.000073
39153,2.173349,0.000113,0.000398,0.000249
28019,2.138863,0.000123,0.000418,0.000088
47111,4.491888,0.0008,0.002766,0.000501
21061,4.474999,0.00046,0.001955,0.000807
29067,4.504507,0.000424,0.001785,0.000189
28145,1.965175,0.000119,0.000399,0.000088
40093,1.343876,0.000069,0.000217,0.000083
29109,1.705081,0.000076,0.000265,0.000189
29073,3.754264,0.000273,0.00121,0.000189
36057,3.268007,0.000168,0.000677,0.000214
26159,1.366906,0.000072,0.000211,0.000073
26027,1.526567,0.000084,0.000268,0.000073
54053,5.460696,0.000936,0.003205,0.001546
36001,3.764263,0.000185,0.000866,0.000214
17165,1.563927,0.00008,0.000303,0.000059
41049,5.792708,0.000398,0.002422,0.000839
48137,3.322924,0.000305,0.001184,0.000105
12099,0.635908,0.000034,0.000067,0.000081
47169,5.467238,0.000629,0.002924,0.000501
13053,2.801121,0.000183,0.000633,0.000157
55113,1.911345,0.000095,0.00034,0.000164
16047,2.798607,0.000205,0.000908,0.000996
21103,3.151315,0.000277,0.001082,0.000807
31063,2.418423,0.000113,0.000436,0.000076
31177,2.355776,0.000121,0.000473,0.000076
31045,2.319355,0.000132,0.000484,0.000076
31115,1.365191,0.000085,0.000198,0.000076
37191,1.179407,0.000074,0.000173,0.000326
48371,2.289011,0.000158,0.00068,0.000105
26049,1.033244,0.000044,0.000125,0.000073
51111,2.176776,0.000119,0.000399,0.000533
17073,1.154062,0.000047,0.000151,0.000059
18101,4.228082,0.000326,0.001519,0.000102
19069,0.977642,0.000032,0.000092,0.000094
21105,1.383194,0.000062,0.000194,0.000807
39067,5.431668,0.000624,0.002607,0.000249
31055,2.142029,0.000107,0.000394,0.000076
49031,11.1223,0.001012,0.005462,0.000891
53059,14.112198,0.001438,0.00769,0.000965
1067,2.158566,0.000109,0.000402,0.000183
4019,3.782478,0.00041,0.001876,0.000642
40025,1.26679,0.000068,0.000241,0.000083
47083,3.959267,0.00039,0.001365,0.000501
46053,2.915702,0.0002,0.000787,0.000099
20117,1.699923,0.000071,0.000231,0.00005
28067,1.584115,0.000072,0.00023,0.000088
31053,1.147488,0.000043,0.000138,0.000076
31049,0.976018,0.000021,0.000072,0.000076
5051,4.922513,0.000413,0.002021,0.000201
5141,6.144363,0.000449,0.002423,0.000201
5047,5.332136,0.000328,0.001834,0.000201
13307,2.063012,0.00009,0.000305,0.000157
20159,0.716383,0.000022,0.000055,0.00005
48123,1.194945,0.000037,0.000114,0.000105
48497,1.631316,0.000055,0.000205,0.000105
51750,4.901367,0.000483,0.002104,0.000533
31047,1.542337,0.000097,0.000317,0.000076
27049,2.650274,0.000205,0.00085,0.000071
27079,1.405879,0.000069,0.000241,0.000071
22049,1.676054,0.000082,0.000265,0.000053
33013,4.888456,0.00021,0.001165,0.000265
30109,2.550477,0.000128,0.000484,0.000501
13273,1.274462,0.000065,0.000174,0.000157
36101,6.551615,0.000273,0.001957,0.000214
21077,4.414706,0.000422,0.001713,0.000807
21021,3.285011,0.00038,0.001312,0.000807
21053,5.578901,0.00059,0.002413,0.000807
27093,1.046057,0.00004,0.000122,0.000071
40003,0.753096,0.000023,0.000058,0.000083
55101,1.222849,0.000056,0.000169,0.000164
19141,0.960276,0.000028,0.000089,0.000094
31129,1.221308,0.000041,0.000137,0.000076
31121,0.558617,0.000018,0.000043,0.000076
31087,1.976256,0.000098,0.000349,0.000076
31165,2.335259,0.000127,0.000472,0.000076
21145,1.20152,0.000059,0.00017,0.000807
20173,0.696714,0.000022,0.000053,0.00005
47175,5.012916,0.00034,0.001759,0.000501
8009,1.115307,0.000052,0.000174,0.000564
8095,0.684034,0.000019,0.000056,0.000564
31007,2.221107,0.000155,0.00058,0.000076
19181,2.214643,0.000135,0.000419,0.000094
18167,1.2076,0.000066,0.000191,0.000102
19165,2.583934,0.000134,0.000519,0.000094
18113,1.304854,0.000069,0.000206,0.000102
17061,1.226762,0.000077,0.000253,0.000059
39001,5.298987,0.000487,0.002478,0.000249
39125,0.54287,0.000022,0.000059,0.000249
17163,1.126975,0.000064,0.00018,0.000059
17199,1.539009,0.000094,0.000264,0.000059
17037,0.7407,0.000019,0.000056,0.000059
50011,5.184997,0.000242,0.001328,0.00036
20165,1.031232,0.000029,0.000084,0.00005
21081,4.004074,0.000476,0.001543,0.000807
51735,0.67393,0.000036,0.000093,0.000533
29141,2.948068,0.000233,0.000844,0.000189
29179,5.417701,0.000638,0.00245,0.000189
48207,0.718372,0.00002,0.000063,0.000105
21045,5.136075,0.000752,0.002703,0.000807
9005,5.941105,0.000321,0.00191,0.000208
18005,1.48399,0.000091,0.000313,0.000102
18127,1.148184,0.000064,0.000175,0.000102
27165,0.691427,0.000021,0.000057,0.000071
39057,1.182654,0.000046,0.00016,0.000249
29185,2.239616,0.000136,0.000511,0.000189
31123,1.83436,0.000096,0.000341,0.000076
31157,1.834922,0.000103,0.000399,0.000076
31149,1.106474,0.000038,0.00012,0.000076
46017,1.610693,0.00006,0.000205,0.000099
51840,1.756262,0.000067,0.000248,0.000533
31119,1.502332,0.000056,0.000188,0.000076
35001,3.702949,0.00025,0.001198,0.000347
31105,1.29464,0.000033,0.000121,0.000076
5053,1.585058,0.000081,0.000252,0.000201
39157,5.422457,0.000648,0.002737,0.000249
35003,6.481831,0.000681,0.003372,0.000347
17009,1.874953,0.000122,0.00043,0.000059
51065,2.532824,0.000178,0.000583,0.000533
12071,0.695993,0.00003,0.000074,0.000081
47007,5.337749,0.000365,0.00177,0.000501
18111,0.636157,0.000023,0.000063,0.000102
49053,10.058578,0.001544,0.006633,0.000891
20057,0.839781,0.000024,0.000068,0.00005
40099,1.958303,0.000105,0.000349,0.000083
32027,5.767164,0.000472,0.002315,0.000559
18121,1.881631,0.000134,0.000431,0.000102
19131,0.835667,0.000023,0.000069,0.000094
39147,0.868949,0.000036,0.000106,0.000249
29155,0.449974,0.000017,0.000038,0.000189
19119,1.287063,0.000045,0.000139,0.000094
17121,0.915626,0.00004,0.000111,0.000059
25019,0.824366,0.000031,0.000086,0.000194
39163,5.474083,0.000825,0.002917,0.000249
39031,5.14895,0.000501,0.002247,0.000249
20189,0.660813,0.000022,0.000049,0.00005
27099,0.816892,0.000021,0.000059,0.000071
28031,1.667258,0.000072,0.000236,0.000088
19073,0.934499,0.000037,0.000102,0.000094
40037,2.138702,0.000092,0.000372,0.000083
48281,2.138337,0.00007,0.000326,0.000105
29007,0.857398,0.000033,0.000086,0.000189
29223,4.280844,0.000391,0.001533,0.000189
29165,2.172634,0.000123,0.000458,0.000189
55107,1.63434,0.000063,0.000235,0.000164
55009,1.108749,0.000044,0.000131,0.000164
40081,1.67876,0.000049,0.000195,0.000083
28065,1.795085,0.000078,0.000256,0.000088
46013,0.537289,0.000016,0.000038,0.000099
35028,10.176479,0.001302,0.006547,0.000347
13159,2.42651,0.000123,0.000475,0.000157
31043,2.348268,0.000159,0.000584,0.000076
29137,1.332615,0.000067,0.000195,0.000189
29211,2.256221,0.000121,0.000427,0.000189
36085,2.004118,0.000095,0.000363,0.000214
40009,1.466971,0.000056,0.000185,0.000083
47069,2.007243,0.000106,0.000356,0.000501
13023,1.355066,0.000058,0.000179,0.000157
55039,1.314206,0.000051,0.0002,0.000164
56027,2.469767,0.000119,0.000471,0.000425
41057,15.053267,0.002393,0.011826,0.000839
16081,5.834344,0.000533,0.002803,0.000996
20103,2.282642,0.000126,0.00048,0.00005
20035,1.573312,0.000058,0.000222,0.00005
12091,1.368969,0.000054,0.000191,0.000081
42107,6.789559,0.000324,0.00212,0.00037
39113,1.321804,0.000051,0.000164,0.000249
20157,1.204521,0.000037,0.000127,0.00005
39091,1.323959,0.000052,0.000177,0.000249
42035,9.550238,0.000707,0.005184,0.00037
16053,1.260385,0.000062,0.000253,0.000996
40041,2.61852,0.000232,0.000766,0.000083
40107,1.808302,0.000071,0.000277,0.000083
29081,2.036846,0.000101,0.000342,0.000189
28135,1.066671,0.000055,0.000158,0.000088
20181,0.977629,0.000028,0.000092,0.00005
35029,1.850885,0.000133,0.000567,0.000347
23009,3.081961,0.000113,0.000629,0.000116
46121,1.949726,0.000103,0.000368,0.000099
20081,0.584499,0.00002,0.000042,0.00005
28015,2.011946,0.000112,0.000369,0.000088
16011,2.772649,0.00019,0.000905,0.000996
13093,1.396692,0.000092,0.000222,0.000157
37071,2.411646,0.000139,0.000519,0.000326
37003,4.869725,0.00038,0.001896,0.000326
32029,10.548589,0.000989,0.005388,0.000559
38093,1.061284,0.000032,0.000107,0.000063
8101,2.402326,0.000146,0.000641,0.000564
18089,0.963058,0.000045,0.000121,0.000102
18065,0.969894,0.000039,0.000119,0.000102
19137,2.235422,0.00012,0.000398,0.000094
19023,1.259063,0.000054,0.000144,0.000094
17001,1.404346,0.000071,0.000224,0.000059
13177,1.323167,0.000096,0.000223,0.000157
31065,1.850956,0.000073,0.000273,0.000076
31029,1.232054,0.000052,0.00017,0.000076
31025,1.952371,0.000085,0.000314,0.000076
18063,0.886156,0.000036,0.000097,0.000102
18119,2.645734,0.000154,0.000609,0.000102
42075,3.60512,0.00015,0.000829,0.00037
39121,6.114502,0.000744,0.003181,0.000249
20185,0.654032,0.00003,0.000061,0.00005
40137,1.406587,0.000039,0.000138,0.000083
51103,1.598128,0.000101,0.000303,0.000533
31163,1.989623,0.000117,0.000372,0.000076
30101,1.898289,0.000088,0.000374,0.000501
48295,1.495616,0.000053,0.000171,0.000105
41041,12.7244,0.002121,0.009779,0.000839
38025,3.037137,0.00024,0.000942,0.000063
38051,1.152018,0.000033,0.000105,0.000063
20121,1.634296,0.000063,0.000223,0.00005
39015,2.210594,0.000204,0.00078,0.000249
48309,1.18549,0.000041,0.000127,0.000105
48439,1.360013,0.000044,0.000156,0.000105
51169,10.882959,0.001694,0.007579,0.000533
48219,0.650867,0.000023,0.000048,0.000105
48303,0.842379,0.000047,0.000104,0.000105
16067,0.876917,0.000023,0.000063,0.000996
1011,1.869731,0.000113,0.000353,0.000183
40035,1.23645,0.000044,0.000148,0.000083
16029,8.063384,0.000679,0.003718,0.000996
1057,3.5252,0.000301,0.001141,0.000183
1027,4.205148,0.000313,0.001316,0.000183
32005,9.054543,0.00073,0.00375,0.000559
28059,0.965716,0.000039,0.00011,0.000088
47125,2.660198,0.000203,0.000732,0.000501
47099,2.799655,0.000297,0.000932,0.000501
47171,14.273592,0.001938,0.009488,0.000501
36087,4.677343,0.000304,0.001741,0.000214
26127,1.762744,0.000084,0.000285,0.000073
26135,1.872959,0.000093,0.000321,0.000073
8007,11.2844,0.001088,0.005494,0.000564
28111,1.615192,0.000068,0.000225,0.000088
13257,4.46645,0.000386,0.001672,0.000157
13175,1.476195,0.000061,0.000194,0.000157
5031,0.766481,0.000032,0.000085,0.000201
38023,1.145476,0.000035,0.000116,0.000063
20153,1.852478,0.000086,0.000318,0.00005
26031,1.72791,0.000076,0.000279,0.000073
34025,1.480163,0.000072,0.000237,0.000102
41005,10.81495,0.00099,0.005364,0.000839
13269,2.112662,0.000089,0.000323,0.000157
26019,2.210374,0.000136,0.000507,0.000073
